date,filename,filename_id,fish_detected,confidence,actual_class,predicted_class,reason
2025-01-28,2025-01-28_11_01_40_(19232)_mackerel_input.jpeg,(19232)_(2),2,[    0.95535     0.95205],Good,Good,0.976
2025-01-28,2025-01-28_11_12_45_(19248)_mackerel_input.jpeg,(19248)_(1),2,[    0.95829     0.95093],Good,Good,0.961
2025-01-28,2025-01-28_11_12_45_(19248)_mackerel_input.jpeg,(19248)_(2),2,[    0.95829     0.95093],Good,Good,0.988
2025-01-28,2025-01-28_11_00_53_(19224)_mackerel_input.jpeg,(19224)_(1),2,[      0.924     0.93793],Good,Good,0.988
2025-01-28,2025-01-28_11_00_53_(19224)_mackerel_input.jpeg,(19224)_(2),2,[      0.924     0.93793],Good,Good,0.925
2025-01-28,2025-01-28_11_12_09_(19242)_mackerel_input.jpeg,(19242)_(1),2,[    0.95726     0.95145],Good,Good,0.959
2025-01-28,2025-01-28_11_12_09_(19242)_mackerel_input.jpeg,(19242)_(2),2,[    0.95726     0.95145],Good,Good,0.958
2025-01-28,2025-01-28_11_02_24_(19239)_mackerel_input.jpeg,(19239)_(1),2,[    0.94564     0.94834],Good,Good,0.988
2025-01-28,2025-01-28_11_02_24_(19239)_mackerel_input.jpeg,(19239)_(2),2,[    0.94564     0.94834],Good,Good,0.98
2025-01-28,2025-01-28_11_02_12_(19237)_mackerel_input.jpeg,(19237)_(1),2,[    0.94243     0.95284],Good,Good,0.989
2025-01-28,2025-01-28_11_02_12_(19237)_mackerel_input.jpeg,(19237)_(2),2,[    0.94243     0.95284],Good,Good,0.931
2025-01-28,2025-01-28_11_01_25_(19229)_mackerel_input.jpeg,(19229)_(1),2,[    0.94776      0.9373],Good,Good,0.99
2025-01-28,2025-01-28_11_01_25_(19229)_mackerel_input.jpeg,(19229)_(2),2,[    0.94776      0.9373],Good,Good,0.949
2025-01-02,2025-01-02_10_56_21_(18477)_mackerel_input.jpeg,(18477)_(1),2,[    0.93883      0.9459],Good,Good,0.882
2025-01-02,2025-01-02_10_56_21_(18477)_mackerel_input.jpeg,(18477)_(2),2,[    0.93883      0.9459],Good,Good,0.992
2025-01-02,2025-01-02_10_50_59_(18454)_mackerel_input.jpeg,(18454)_(1),2,[    0.93882     0.95041],Good,Good,0.985
2025-01-02,2025-01-02_10_50_59_(18454)_mackerel_input.jpeg,(18454)_(2),2,[    0.93882     0.95041],Good,Good,0.985
2025-01-02,2025-01-02_10_55_56_(18473)_mackerel_input.jpeg,(18473)_(1),2,[    0.94654     0.94521],Good,Good,0.989
2025-01-02,2025-01-02_10_55_56_(18473)_mackerel_input.jpeg,(18473)_(2),2,[    0.94654     0.94521],Good,Good,0.448
2025-01-02,2025-01-02_10_56_08_(18475)_mackerel_input.jpeg,(18475)_(1),2,[    0.94727     0.94305],Good,Good,0.989
2025-01-02,2025-01-02_10_56_08_(18475)_mackerel_input.jpeg,(18475)_(2),2,[    0.94727     0.94305],Good,Good,0.991
2025-01-02,2025-01-02_10_47_08_(18436)_mackerel_input.jpeg,(18436)_(1),2,[    0.94738     0.94453],Good,Good,0.276
2025-01-02,2025-01-02_10_47_08_(18436)_mackerel_input.jpeg,(18436)_(2),2,[    0.94738     0.94453],Good,Good,0.97
2025-01-02,2025-01-02_10_55_31_(18469)_mackerel_input.jpeg,(18469)_(1),2,[    0.94066     0.93886],Good,Good,0.983
2025-01-02,2025-01-02_10_55_31_(18469)_mackerel_input.jpeg,(18469)_(2),2,[    0.94066     0.93886],Good,Good,0.979
2025-01-02,2025-01-02_10_39_19_(18406)_mackerel_input.jpeg,(18406)_(1),2,[    0.92736     0.94377],Good,Good,0.985
2025-01-02,2025-01-02_10_39_19_(18406)_mackerel_input.jpeg,(18406)_(2),2,[    0.92736     0.94377],Good,Bad,Damaged-0.8853150606155396
2025-01-02,2025-01-02_10_55_42_(18471)_mackerel_input.jpeg,(18471)_(1),2,[    0.94887      0.9285],Good,Good,0.982
2025-01-02,2025-01-02_10_55_42_(18471)_mackerel_input.jpeg,(18471)_(2),2,[    0.94887      0.9285],Good,Bad,Softness-0.04100000113248825
2025-01-02,2025-01-02_10_45_36_(18428)_mackerel_input.jpeg,(18428)_(1),2,[    0.95255     0.94964],Good,Good,0.983
2025-01-02,2025-01-02_10_45_36_(18428)_mackerel_input.jpeg,(18428)_(2),2,[    0.95255     0.94964],Good,Good,0.989
2025-01-02,2025-01-02_10_51_29_(18458)_mackerel_input.jpeg,(18458)_(1),2,[    0.95618     0.95216],Good,Good,0.954
2025-01-02,2025-01-02_10_51_29_(18458)_mackerel_input.jpeg,(18458)_(2),2,[    0.95618     0.95216],Good,Good,0.968
2025-01-02,2025-01-02_10_51_17_(18456)_mackerel_input.jpeg,(18456)_(1),2,[    0.95218     0.95303],Good,Good,0.919
2025-01-02,2025-01-02_10_51_17_(18456)_mackerel_input.jpeg,(18456)_(2),2,[    0.95218     0.95303],Good,Good,0.966
2025-01-02,2025-01-02_10_52_28_(18466)_mackerel_input.jpeg,(18466)_(1),2,[    0.95605     0.93809],Good,Good,0.986
2025-01-02,2025-01-02_10_52_28_(18466)_mackerel_input.jpeg,(18466)_(2),2,[    0.95605     0.93809],Good,Good,0.953
2025-01-02,2025-01-02_10_52_18_(18465)_mackerel_input.jpeg,(18465)_(1),2,[    0.95363     0.93779],Good,Good,0.804
2025-01-02,2025-01-02_10_52_18_(18465)_mackerel_input.jpeg,(18465)_(2),2,[    0.95363     0.93779],Good,Good,0.981
2025-01-02,2025-01-02_10_47_27_(18439)_mackerel_input.jpeg,(18439)_(1),2,[    0.93612     0.94364],Good,Good,0.97
2025-01-02,2025-01-02_10_47_27_(18439)_mackerel_input.jpeg,(18439)_(2),2,[    0.93612     0.94364],Good,Good,0.972
2025-01-02,2025-01-02_10_47_00_(18435)_mackerel_input.jpeg,(18435)_(1),2,[    0.95709     0.93634],Good,Bad,Softness-0.09700000286102295
2025-01-02,2025-01-02_10_47_00_(18435)_mackerel_input.jpeg,(18435)_(2),2,[    0.95709     0.93634],Good,Good,0.986
2025-01-02,2025-01-02_10_51_08_(18455)_mackerel_input.jpeg,(18455)_(1),2,[    0.94468     0.94653],Good,Good,0.988
2025-01-02,2025-01-02_10_51_08_(18455)_mackerel_input.jpeg,(18455)_(2),2,[    0.94468     0.94653],Good,Good,0.982
2025-01-02,2025-01-02_10_45_29_(18427)_mackerel_input.jpeg,(18427)_(1),2,[    0.95507     0.93113],Good,Good,0.948
2025-01-02,2025-01-02_10_45_29_(18427)_mackerel_input.jpeg,(18427)_(2),2,[    0.95507     0.93113],Good,Good,0.889
2025-01-02,2025-01-02_10_41_42_(18422)_mackerel_input.jpeg,(18422)_(1),2,[    0.95222     0.94906],Good,Good,0.988
2025-01-02,2025-01-02_10_41_42_(18422)_mackerel_input.jpeg,(18422)_(2),2,[    0.95222     0.94906],Good,Good,0.981
2025-01-02,2025-01-02_10_39_28_(18407)_mackerel_input.jpeg,(18407)_(1),2,[    0.95069      0.9436],Good,Good,0.98
2025-01-02,2025-01-02_10_39_28_(18407)_mackerel_input.jpeg,(18407)_(2),2,[    0.95069      0.9436],Good,Good,0.831
2025-01-02,2025-01-02_10_39_50_(18409)_mackerel_input.jpeg,(18409)_(1),2,[    0.95842     0.95429],Good,Good,0.972
2025-01-02,2025-01-02_10_39_50_(18409)_mackerel_input.jpeg,(18409)_(2),2,[    0.95842     0.95429],Good,Good,0.984
2025-01-02,2025-01-02_10_40_09_(18411)_mackerel_input.jpeg,(18411)_(1),2,[    0.94831     0.96033],Good,Good,0.628
2025-01-02,2025-01-02_10_40_09_(18411)_mackerel_input.jpeg,(18411)_(2),2,[    0.94831     0.96033],Good,Bad,Damaged-0.8601792454719543
2025-01-02,2025-01-02_10_52_12_(18464)_mackerel_input.jpeg,(18464)_(1),2,[    0.94571     0.94165],Good,Good,0.989
2025-01-02,2025-01-02_10_52_12_(18464)_mackerel_input.jpeg,(18464)_(2),2,[    0.94571     0.94165],Good,Good,0.97
2025-01-02,2025-01-02_10_51_45_(18460)_mackerel_input.jpeg,(18460)_(1),2,[    0.94626     0.95644],Good,Good,0.987
2025-01-02,2025-01-02_10_51_45_(18460)_mackerel_input.jpeg,(18460)_(2),2,[    0.94626     0.95644],Good,Good,0.946
2025-01-02,2025-01-02_10_41_22_(18419)_mackerel_input.jpeg,(18419)_(1),2,[    0.94619     0.94923],Good,Good,0.962
2025-01-02,2025-01-02_10_41_22_(18419)_mackerel_input.jpeg,(18419)_(2),2,[    0.94619     0.94923],Good,Good,0.984
2025-01-02,2025-01-02_10_40_47_(18415)_mackerel_input.jpeg,(18415)_(1),2,[    0.95524     0.95446],Good,Good,0.968
2025-01-02,2025-01-02_10_40_47_(18415)_mackerel_input.jpeg,(18415)_(2),2,[    0.95524     0.95446],Good,Good,0.979
2025-01-02,2025-01-02_10_41_35_(18421)_mackerel_input.jpeg,(18421)_(1),2,[    0.94101     0.94894],Good,Good,0.977
2025-01-02,2025-01-02_10_41_35_(18421)_mackerel_input.jpeg,(18421)_(2),2,[    0.94101     0.94894],Good,Good,0.988
2025-01-02,2025-01-02_10_41_50_(18423)_mackerel_input.jpeg,(18423)_(1),2,[    0.93862     0.94975],Good,Good,0.986
2025-01-02,2025-01-02_10_41_50_(18423)_mackerel_input.jpeg,(18423)_(2),2,[    0.93862     0.94975],Good,Good,0.982
2025-01-02,2025-01-02_10_48_00_(18444)_mackerel_input.jpeg,(18444)_(1),2,[    0.95982     0.95274],Good,Good,0.98
2025-01-02,2025-01-02_10_48_00_(18444)_mackerel_input.jpeg,(18444)_(2),2,[    0.95982     0.95274],Good,Good,0.983
2025-01-02,2025-01-02_10_41_12_(18418)_mackerel_input.jpeg,(18418)_(1),2,[    0.94685     0.94823],Good,Good,0.98
2025-01-02,2025-01-02_10_41_12_(18418)_mackerel_input.jpeg,(18418)_(2),2,[    0.94685     0.94823],Good,Good,0.987
2025-01-02,2025-01-02_10_48_18_(18447)_mackerel_input.jpeg,(18447)_(1),2,[    0.93609     0.95492],Good,Good,0.963
2025-01-02,2025-01-02_10_48_18_(18447)_mackerel_input.jpeg,(18447)_(2),2,[    0.93609     0.95492],Good,Good,0.758
2025-01-02,2025-01-02_10_48_13_(18446)_mackerel_input.jpeg,(18446)_(1),2,[    0.95055      0.9483],Good,Good,0.988
2025-01-02,2025-01-02_10_48_13_(18446)_mackerel_input.jpeg,(18446)_(2),2,[    0.95055      0.9483],Good,Good,0.974
2025-01-02,2025-01-02_10_46_24_(18430)_mackerel_input.jpeg,(18430)_(1),2,[    0.94547     0.95041],Good,Good,0.901
2025-01-02,2025-01-02_10_46_24_(18430)_mackerel_input.jpeg,(18430)_(2),2,[    0.94547     0.95041],Good,Good,0.983
2025-01-02,2025-01-02_10_55_37_(18470)_mackerel_input.jpeg,(18470)_(1),2,[    0.94129     0.95564],Good,Good,0.988
2025-01-02,2025-01-02_10_55_37_(18470)_mackerel_input.jpeg,(18470)_(2),2,[    0.94129     0.95564],Good,Good,0.983
2025-01-02,2025-01-02_10_48_08_(18445)_mackerel_input.jpeg,(18445)_(1),2,[     0.9341     0.94407],Good,Good,0.97
2025-01-02,2025-01-02_10_48_08_(18445)_mackerel_input.jpeg,(18445)_(2),2,[     0.9341     0.94407],Good,Good,0.979
2025-01-02,2025-01-02_10_47_33_(18440)_mackerel_input.jpeg,(18440)_(1),2,[    0.95111     0.95672],Good,Good,0.967
2025-01-02,2025-01-02_10_47_33_(18440)_mackerel_input.jpeg,(18440)_(2),2,[    0.95111     0.95672],Good,Good,0.991
2025-01-02,2025-01-02_10_56_00_(18474)_mackerel_input.jpeg,(18474)_(1),2,[    0.93084     0.94622],Good,Good,0.97
2025-01-02,2025-01-02_10_56_00_(18474)_mackerel_input.jpeg,(18474)_(2),2,[    0.93084     0.94622],Good,Good,0.964
2025-01-02,2025-01-02_10_46_32_(18431)_mackerel_input.jpeg,(18431)_(1),2,[    0.94643     0.93717],Good,Good,0.941
2025-01-02,2025-01-02_10_46_32_(18431)_mackerel_input.jpeg,(18431)_(2),2,[    0.94643     0.93717],Good,Good,0.968
2025-01-02,2025-01-02_10_40_17_(18412)_mackerel_input.jpeg,(18412)_(1),2,[    0.94314     0.94684],Good,Good,0.953
2025-01-02,2025-01-02_10_40_17_(18412)_mackerel_input.jpeg,(18412)_(2),2,[    0.94314     0.94684],Good,Good,0.974
2025-01-02,2025-01-02_10_40_00_(18410)_mackerel_input.jpeg,(18410)_(1),2,[     0.9409     0.94325],Good,Good,0.953
2025-01-02,2025-01-02_10_40_00_(18410)_mackerel_input.jpeg,(18410)_(2),2,[     0.9409     0.94325],Good,Good,0.989
2025-01-02,2025-01-02_10_47_14_(18437)_mackerel_input.jpeg,(18437)_(1),2,[    0.94316     0.94314],Good,Good,0.97
2025-01-02,2025-01-02_10_47_14_(18437)_mackerel_input.jpeg,(18437)_(2),2,[    0.94316     0.94314],Good,Bad,Softness-0.2070000022649765
2025-01-02,2025-01-02_10_40_40_(18414)_mackerel_input.jpeg,(18414)_(1),2,[    0.95166      0.9479],Good,Good,0.976
2025-01-02,2025-01-02_10_40_40_(18414)_mackerel_input.jpeg,(18414)_(2),2,[    0.95166      0.9479],Good,Good,0.963
2025-01-02,2025-01-02_10_39_38_(18408)_mackerel_input.jpeg,(18408)_(1),2,[    0.95416       0.936],Good,Bad,Damaged-0.8556718230247498
2025-01-02,2025-01-02_10_39_38_(18408)_mackerel_input.jpeg,(18408)_(2),2,[    0.95416       0.936],Good,Good,0.984
2025-01-02,2025-01-02_10_40_25_(18413)_mackerel_input.jpeg,(18413)_(1),2,[    0.94131     0.95112],Good,Good,0.977
2025-01-02,2025-01-02_10_40_25_(18413)_mackerel_input.jpeg,(18413)_(2),2,[    0.94131     0.95112],Good,Good,0.988
2025-01-02,2025-01-02_10_48_45_(18450)_mackerel_input.jpeg,(18450)_(1),2,[    0.95115     0.95812],Good,Good,0.989
2025-01-02,2025-01-02_10_48_45_(18450)_mackerel_input.jpeg,(18450)_(2),2,[    0.95115     0.95812],Good,Good,0.976
2025-01-02,2025-01-02_10_51_24_(18457)_mackerel_input.jpeg,(18457)_(1),2,[    0.95788     0.95704],Good,Good,0.973
2025-01-02,2025-01-02_10_51_24_(18457)_mackerel_input.jpeg,(18457)_(2),2,[    0.95788     0.95704],Good,Good,0.971
2025-01-02,2025-01-02_10_52_05_(18463)_mackerel_input.jpeg,(18463)_(1),2,[    0.94955     0.94505],Good,Good,0.978
2025-01-02,2025-01-02_10_52_05_(18463)_mackerel_input.jpeg,(18463)_(2),2,[    0.94955     0.94505],Good,Good,0.986
2025-01-02,2025-01-02_10_47_52_(18443)_mackerel_input.jpeg,(18443)_(1),2,[    0.96185     0.94999],Good,Good,0.669
2025-01-02,2025-01-02_10_47_52_(18443)_mackerel_input.jpeg,(18443)_(2),2,[    0.96185     0.94999],Good,Good,0.986
2025-01-02,2025-01-02_10_48_28_(18448)_mackerel_input.jpeg,(18448)_(1),2,[     0.9421     0.95008],Good,Good,0.985
2025-01-02,2025-01-02_10_48_28_(18448)_mackerel_input.jpeg,(18448)_(2),2,[     0.9421     0.95008],Good,Good,0.981
2025-01-02,2025-01-02_10_46_52_(18434)_mackerel_input.jpeg,(18434)_(1),2,[    0.95766     0.94744],Good,Good,0.828
2025-01-02,2025-01-02_10_46_52_(18434)_mackerel_input.jpeg,(18434)_(2),2,[    0.95766     0.94744],Good,Good,0.952
2025-01-02,2025-01-02_10_56_49_(18481)_mackerel_input.jpeg,(18481)_(1),2,[    0.94858     0.94145],Good,Good,0.984
2025-01-02,2025-01-02_10_56_49_(18481)_mackerel_input.jpeg,(18481)_(2),2,[    0.94858     0.94145],Good,Good,0.986
2025-01-02,2025-01-02_10_47_22_(18438)_mackerel_input.jpeg,(18438)_(1),2,[    0.94547     0.93957],Good,Good,0.382
2025-01-02,2025-01-02_10_47_22_(18438)_mackerel_input.jpeg,(18438)_(2),2,[    0.94547     0.93957],Good,Good,0.963
2025-01-02,2025-01-02_10_50_45_(18452)_mackerel_input.jpeg,(18452)_(1),2,[    0.95664      0.9402],Good,Good,0.969
2025-01-02,2025-01-02_10_50_45_(18452)_mackerel_input.jpeg,(18452)_(2),2,[    0.95664      0.9402],Good,Good,0.935
2025-01-02,2025-01-02_10_51_38_(18459)_mackerel_input.jpeg,(18459)_(1),2,[    0.95788     0.95846],Good,Good,0.983
2025-01-02,2025-01-02_10_51_38_(18459)_mackerel_input.jpeg,(18459)_(2),2,[    0.95788     0.95846],Good,Good,0.962
2025-01-02,2025-01-02_10_56_14_(18476)_mackerel_input.jpeg,(18476)_(1),2,[    0.94092     0.94712],Good,Good,0.981
2025-01-02,2025-01-02_10_56_14_(18476)_mackerel_input.jpeg,(18476)_(2),2,[    0.94092     0.94712],Good,Good,0.99
2025-01-02,2025-01-02_10_41_57_(18424)_mackerel_input.jpeg,(18424)_(1),2,[    0.94135     0.94248],Good,Good,0.942
2025-01-02,2025-01-02_10_41_57_(18424)_mackerel_input.jpeg,(18424)_(2),2,[    0.94135     0.94248],Good,Good,0.988
2025-01-02,2025-01-02_10_46_39_(18432)_mackerel_input.jpeg,(18432)_(1),2,[    0.94529     0.95487],Good,Good,0.989
2025-01-02,2025-01-02_10_46_39_(18432)_mackerel_input.jpeg,(18432)_(2),2,[    0.94529     0.95487],Good,Good,0.985
2025-01-02,2025-01-02_10_48_36_(18449)_mackerel_input.jpeg,(18449)_(1),2,[    0.94603     0.94112],Good,Good,0.976
2025-01-02,2025-01-02_10_48_36_(18449)_mackerel_input.jpeg,(18449)_(2),2,[    0.94603     0.94112],Good,Good,0.958
2025-01-02,2025-01-02_10_47_41_(18441)_mackerel_input.jpeg,(18441)_(1),2,[     0.9456     0.94767],Good,Good,0.751
2025-01-02,2025-01-02_10_47_41_(18441)_mackerel_input.jpeg,(18441)_(2),2,[     0.9456     0.94767],Good,Good,0.988
2025-01-02,2025-01-02_10_42_04_(18425)_mackerel_input.jpeg,(18425)_(1),2,[    0.94383     0.94205],Good,Good,0.886
2025-01-02,2025-01-02_10_42_04_(18425)_mackerel_input.jpeg,(18425)_(2),2,[    0.94383     0.94205],Good,Good,0.977
2025-01-02,2025-01-02_10_52_36_(18467)_mackerel_input.jpeg,(18467)_(1),2,[    0.95798      0.9572],Good,Good,0.982
2025-01-02,2025-01-02_10_52_36_(18467)_mackerel_input.jpeg,(18467)_(2),2,[    0.95798      0.9572],Good,Good,0.945
2025-01-02,2025-01-02_10_56_35_(18479)_mackerel_input.jpeg,(18479)_(1),2,[    0.93449     0.92992],Good,Good,0.976
2025-01-02,2025-01-02_10_56_35_(18479)_mackerel_input.jpeg,(18479)_(2),2,[    0.93449     0.92992],Good,Good,0.99
2025-01-02,2025-01-02_10_41_28_(18420)_mackerel_input.jpeg,(18420)_(1),2,[    0.94358      0.9379],Good,Good,0.988
2025-01-02,2025-01-02_10_41_28_(18420)_mackerel_input.jpeg,(18420)_(2),2,[    0.94358      0.9379],Good,Good,0.968
2025-01-02,2025-01-02_10_41_02_(18417)_mackerel_input.jpeg,(18417)_(1),2,[    0.95012     0.94516],Good,Good,0.989
2025-01-02,2025-01-02_10_41_02_(18417)_mackerel_input.jpeg,(18417)_(2),2,[    0.95012     0.94516],Good,Good,0.974
2025-01-02,2025-01-02_10_38_59_(18405)_mackerel_input.jpeg,(18405)_(1),2,[    0.95001     0.93806],Good,Good,0.989
2025-01-02,2025-01-02_10_38_59_(18405)_mackerel_input.jpeg,(18405)_(2),2,[    0.95001     0.93806],Good,Good,0.986
2025-01-02,2025-01-02_10_50_53_(18453)_mackerel_input.jpeg,(18453)_(1),2,[    0.94055     0.93942],Good,Good,0.987
2025-01-02,2025-01-02_10_50_53_(18453)_mackerel_input.jpeg,(18453)_(2),2,[    0.94055     0.93942],Good,Good,0.988
2025-01-02,2025-01-02_10_50_41_(18451)_mackerel_input.jpeg,(18451)_(1),2,[    0.95845     0.94637],Good,Good,0.954
2025-01-02,2025-01-02_10_50_41_(18451)_mackerel_input.jpeg,(18451)_(2),2,[    0.95845     0.94637],Good,Good,0.983
2025-01-02,2025-01-02_10_46_45_(18433)_mackerel_input.jpeg,(18433)_(1),2,[    0.95964     0.95222],Good,Good,0.977
2025-01-02,2025-01-02_10_46_45_(18433)_mackerel_input.jpeg,(18433)_(2),2,[    0.95964     0.95222],Good,Good,0.98
2025-01-02,2025-01-02_10_55_26_(18468)_mackerel_input.jpeg,(18468)_(1),2,[    0.94299     0.95223],Good,Good,0.987
2025-01-02,2025-01-02_10_55_26_(18468)_mackerel_input.jpeg,(18468)_(2),2,[    0.94299     0.95223],Good,Good,0.954
2025-01-02,2025-01-02_10_56_29_(18478)_mackerel_input.jpeg,(18478)_(1),2,[    0.93173     0.94643],Good,Good,0.972
2025-01-02,2025-01-02_10_56_29_(18478)_mackerel_input.jpeg,(18478)_(2),2,[    0.93173     0.94643],Good,Good,0.981
2025-01-02,2025-01-02_10_47_45_(18442)_mackerel_input.jpeg,(18442)_(1),2,[    0.94228     0.93578],Good,Good,0.963
2025-01-02,2025-01-02_10_47_45_(18442)_mackerel_input.jpeg,(18442)_(2),2,[    0.94228     0.93578],Good,Good,0.989
2025-01-02,2025-01-02_10_56_42_(18480)_mackerel_input.jpeg,(18480)_(1),2,[    0.94626     0.93913],Good,Good,0.862
2025-01-02,2025-01-02_10_56_42_(18480)_mackerel_input.jpeg,(18480)_(2),2,[    0.94626     0.93913],Good,Good,0.981
2025-01-02,2025-01-02_10_42_12_(18426)_mackerel_input.jpeg,(18426)_(1),2,[    0.95091     0.94616],Good,Good,0.989
2025-01-02,2025-01-02_10_42_12_(18426)_mackerel_input.jpeg,(18426)_(2),2,[    0.95091     0.94616],Good,Good,0.873
2025-01-02,2025-01-02_10_51_51_(18461)_mackerel_input.jpeg,(18461)_(1),2,[    0.94614     0.94907],Good,Good,0.978
2025-01-02,2025-01-02_10_51_51_(18461)_mackerel_input.jpeg,(18461)_(2),2,[    0.94614     0.94907],Good,Good,0.774
2025-01-02,2025-01-02_10_55_50_(18472)_mackerel_input.jpeg,(18472)_(1),2,[    0.95086     0.95037],Good,Good,0.973
2025-01-02,2025-01-02_10_55_50_(18472)_mackerel_input.jpeg,(18472)_(2),2,[    0.95086     0.95037],Good,Good,0.986
2025-01-02,2025-01-02_10_40_53_(18416)_mackerel_input.jpeg,(18416)_(1),2,[    0.95287     0.93822],Good,Good,0.99
2025-01-02,2025-01-02_10_40_53_(18416)_mackerel_input.jpeg,(18416)_(2),2,[    0.95287     0.93822],Good,Good,0.981
2025-01-02,2025-01-02_10_52_00_(18462)_mackerel_input.jpeg,(18462)_(1),2,[    0.95106      0.9386],Good,Good,0.985
2025-01-02,2025-01-02_10_52_00_(18462)_mackerel_input.jpeg,(18462)_(2),2,[    0.95106      0.9386],Good,Good,0.987
